round,idno,country,party_de,party_fr,party_hu,party_it,party_pl,age,urban,education(yy),activity,source_inc_h,income,satisfaction_inc,source_inc_p,age_group
9,31656,HU,0,0,66,0,0,73,4,11,66,4,4,2,66,66+
9,31667,HU,0,0,3,0,0,31,3,12,66,1,8,2,1,25-65
9,31722,HU,0,0,3,0,0,52,4,11,66,1,77,7,1,25-65
9,31724,HU,0,0,77,0,0,61,1,14,66,4,77,3,4,25-65
9,31732,HU,0,0,1,0,0,69,4,15,66,4,4,2,66,66+
9,31760,HU,0,0,1,0,0,43,3,77,66,1,7,2,1,25-65
9,31793,HU,0,0,2,0,0,43,3,16,66,1,5,2,1,25-65
9,31797,HU,0,0,66,0,0,29,3,18,66,8,77,2,8,25-65
9,31804,HU,0,0,66,0,0,17,3,9,66,1,88,3,1,18-24
9,31829,HU,0,0,7,0,0,79,2,13,66,4,2,3,66,66+
9,31855,HU,0,0,3,0,0,35,4,16,66,1,77,2,1,25-65
9,31885,HU,0,0,3,0,0,69,3,18,66,1,77,2,1,66+
9,31906,HU,0,0,66,0,0,69,4,8,66,4,1,4,66,66+
9,31951,HU,0,0,66,0,0,68,3,14,66,4,77,2,4,66+
9,31957,HU,0,0,66,0,0,68,3,12,66,4,77,1,4,66+
9,31959,HU,0,0,4,0,0,34,3,15,66,1,77,2,1,25-65
9,31977,HU,0,0,3,0,0,36,1,12,66,1,77,2,1,25-65
9,31988,HU,0,0,66,0,0,51,3,11,66,1,7,2,1,25-65
9,32032,HU,0,0,3,0,0,58,4,11,66,1,7,3,5,25-65
9,32055,HU,0,0,3,0,0,42,2,12,66,1,7,2,1,25-65
9,32182,HU,0,0,1,0,0,28,3,14,66,1,7,2,1,25-65
9,32192,HU,0,0,4,0,0,41,1,14,66,1,3,2,66,25-65
9,32233,HU,0,0,3,0,0,65,3,10,66,4,1,2,66,25-65
9,32304,HU,0,0,66,0,0,45,1,8,66,1,77,7,1,25-65
9,32324,HU,0,0,66,0,0,46,4,11,66,1,77,7,1,25-65
9,32329,HU,0,0,66,0,0,61,3,11,5,4,88,4,4,25-65
9,32349,HU,0,0,3,0,0,58,3,13,66,1,10,2,1,25-65
9,32352,HU,0,0,66,0,0,43,3,12,66,1,4,2,1,25-65
9,32371,HU,0,0,77,0,0,55,3,15,66,1,77,1,1,25-65
9,32420,HU,0,0,1,0,0,46,1,88,66,1,7,2,1,25-65
9,32421,HU,0,0,77,0,0,72,4,12,66,4,77,3,66,66+
9,32430,HU,0,0,3,0,0,43,4,11,66,1,77,2,1,25-65
9,32451,HU,0,0,77,0,0,51,3,17,66,1,77,2,66,25-65
9,32468,HU,0,0,66,0,0,30,5,11,66,1,77,2,66,25-65
9,32478,HU,0,0,66,0,0,72,1,11,66,4,77,2,66,66+
9,32479,HU,0,0,66,0,0,17,1,8,66,1,77,3,9,18-24
9,32491,HU,0,0,3,0,0,82,4,8,6,4,3,3,66,66+
9,32515,HU,0,0,66,0,0,17,3,10,66,1,2,2,1,18-24
9,32530,HU,0,0,77,0,0,70,3,21,66,4,1,3,4,66+
9,32535,HU,0,0,3,0,0,45,4,18,66,1,3,2,66,25-65
9,32539,HU,0,0,3,0,0,37,4,23,66,1,10,1,66,25-65
9,32555,HU,0,0,66,0,0,28,4,8,66,6,77,4,6,25-65
9,32645,HU,0,0,66,0,0,47,4,11,66,1,9,3,1,25-65
9,32682,HU,0,0,3,0,0,66,4,8,66,4,77,4,4,66+
9,32833,HU,0,0,77,0,0,65,4,15,66,4,4,2,66,25-65
9,32843,HU,0,0,66,0,0,45,3,12,66,1,3,2,66,25-65
9,32851,HU,0,0,77,0,0,29,1,26,66,1,77,2,1,25-65
9,32908,HU,0,0,1,0,0,35,3,20,66,1,77,1,1,25-65
9,32909,HU,0,0,77,0,0,56,4,12,66,4,7,2,4,25-65
9,32947,HU,0,0,66,0,0,17,3,10,66,1,77,1,1,18-24
9,32950,HU,0,0,4,0,0,33,2,17,66,1,7,2,1,25-65
9,32996,HU,0,0,1,0,0,60,3,16,66,8,5,3,8,25-65
9,33000,HU,0,0,6,0,0,45,1,12,66,1,7,2,66,25-65
9,33004,HU,0,0,7,0,0,57,4,8,6,1,7,2,4,25-65
9,33018,HU,0,0,66,0,0,41,3,12,66,1,77,1,1,25-65
9,33108,HU,0,0,4,0,0,67,3,14,66,4,77,2,4,66+
9,33136,HU,0,0,66,0,0,40,4,11,66,1,77,7,66,25-65
9,33140,HU,0,0,6,0,0,25,3,18,66,1,10,1,6,25-65
9,33183,HU,0,0,66,0,0,47,4,18,66,1,10,2,1,25-65
9,33208,HU,0,0,66,0,0,45,4,12,66,1,10,2,1,25-65
9,33209,HU,0,0,7,0,0,69,2,12,66,4,8,2,4,66+
9,33213,HU,0,0,77,0,0,63,3,12,66,4,77,3,4,25-65
9,33215,HU,0,0,3,0,0,45,4,16,66,1,5,2,1,25-65
9,33234,HU,0,0,9,0,0,42,2,17,66,1,3,3,66,25-65
9,33294,HU,0,0,7,0,0,67,3,12,66,4,6,2,4,66+
9,33308,HU,0,0,66,0,0,18,2,11,66,1,88,2,9,18-24
9,33315,HU,0,0,5,0,0,48,3,12,66,1,2,3,66,25-65
9,33319,HU,0,0,66,0,0,43,3,8,66,1,1,3,66,25-65
9,33337,HU,0,0,3,0,0,48,4,7,66,1,4,2,1,25-65
9,33359,HU,0,0,3,0,0,65,1,12,66,4,77,2,4,25-65
9,33364,HU,0,0,66,0,0,80,3,18,66,4,6,3,66,66+
9,33392,HU,0,0,6,0,0,81,4,10,66,4,1,2,66,66+
9,33398,HU,0,0,3,0,0,44,4,11,66,1,77,2,1,25-65
9,33405,HU,0,0,66,0,0,17,4,10,66,1,88,2,9,18-24
9,33436,HU,0,0,3,0,0,22,3,12,66,3,6,2,1,18-24
9,33461,HU,0,0,3,0,0,65,3,14,66,4,77,4,4,25-65
9,33472,HU,0,0,77,0,0,54,4,13,66,1,3,3,1,25-65
9,33480,HU,0,0,1,0,0,58,3,12,1,1,77,2,1,25-65
9,33519,HU,0,0,3,0,0,86,4,9,66,4,77,4,66,66+
9,33537,HU,0,0,66,0,0,83,3,6,66,4,77,3,4,66+
9,33543,HU,0,0,77,0,0,60,3,12,66,1,77,7,77,25-65
9,33552,HU,0,0,77,0,0,33,3,10,66,1,77,7,1,25-65
9,33558,HU,0,0,66,0,0,35,3,12,66,1,3,3,1,25-65
9,33577,HU,0,0,77,0,0,75,1,10,66,4,5,2,4,66+
9,33615,HU,0,0,3,0,0,55,1,12,66,1,3,2,66,25-65
9,33638,HU,0,0,7,0,0,82,4,8,66,4,6,2,66,66+
9,33653,HU,0,0,66,0,0,54,1,14,66,1,77,2,66,25-65
9,33737,HU,0,0,66,0,0,82,3,10,66,1,77,2,1,66+
9,33750,HU,0,0,77,0,0,53,3,21,66,1,77,3,1,25-65
9,33771,HU,0,0,77,0,0,29,1,15,66,1,77,2,66,25-65
9,33794,HU,0,0,3,0,0,63,4,16,66,4,77,2,4,25-65
9,33795,HU,0,0,77,0,0,57,1,14,66,1,77,2,1,25-65
9,33814,HU,0,0,66,0,0,43,4,12,66,1,77,2,1,25-65
9,33816,HU,0,0,66,0,0,42,1,13,66,1,77,2,1,25-65
9,33833,HU,0,0,66,0,0,19,3,12,66,1,6,2,9,18-24
9,33874,HU,0,0,1,0,0,62,4,8,66,4,3,3,4,25-65
9,33891,HU,0,0,66,0,0,42,4,16,66,1,10,2,1,25-65
9,33894,HU,0,0,7,0,0,26,4,12,66,1,3,3,1,25-65
9,33911,HU,0,0,77,0,0,68,4,8,66,4,1,2,66,66+
9,33923,HU,0,0,66,0,0,80,1,11,66,4,77,2,66,66+
9,33937,HU,0,0,88,0,0,41,3,14,66,1,3,2,66,25-65
9,33956,HU,0,0,77,0,0,57,3,14,66,1,6,3,1,25-65
9,34004,HU,0,0,4,0,0,51,1,12,66,1,8,2,1,25-65
9,34021,HU,0,0,66,0,0,71,2,8,66,4,77,3,4,66+
9,34027,HU,0,0,3,0,0,47,1,15,66,1,5,3,66,25-65
9,34076,HU,0,0,3,0,0,64,1,11,66,1,77,2,1,25-65
9,34082,HU,0,0,3,0,0,23,4,12,66,1,8,2,1,18-24
9,34100,HU,0,0,66,0,0,32,2,18,66,1,2,2,66,25-65
9,34105,HU,0,0,4,0,0,53,3,11,66,1,77,3,77,25-65
9,34122,HU,0,0,77,0,0,74,4,8,66,4,4,2,4,66+
9,34199,HU,0,0,3,0,0,63,1,11,66,6,77,3,6,25-65
9,34251,HU,0,0,66,0,0,35,4,12,66,1,10,4,1,25-65
9,34277,HU,0,0,3,0,0,48,3,12,66,1,7,2,1,25-65
9,34296,HU,0,0,66,0,0,43,1,12,66,1,8,2,66,25-65
9,34300,HU,0,0,3,0,0,77,1,12,66,4,77,2,4,66+
9,34321,HU,0,0,66,0,0,56,1,11,66,1,7,2,1,25-65
9,34323,HU,0,0,3,0,0,37,4,12,66,1,8,2,1,25-65
9,34327,HU,0,0,1,0,0,68,4,12,66,4,77,3,4,66+
9,34364,HU,0,0,66,0,0,52,3,11,66,4,77,7,66,25-65
9,34507,HU,0,0,66,0,0,84,4,8,66,4,1,2,66,66+
9,34540,HU,0,0,66,0,0,21,2,13,66,1,5,3,9,18-24
9,34546,HU,0,0,8,0,0,77,1,12,66,4,3,2,66,66+
9,34568,HU,0,0,66,0,0,27,4,12,66,1,9,2,66,25-65
9,34613,HU,0,0,3,0,0,49,1,12,66,1,77,3,66,25-65
9,34617,HU,0,0,4,0,0,33,4,11,66,1,7,2,1,25-65
9,34650,HU,0,0,7,0,0,82,1,8,66,4,1,3,66,66+
9,34678,HU,0,0,3,0,0,68,4,16,66,4,10,2,4,66+
9,34690,HU,0,0,1,0,0,74,3,18,66,77,77,2,66,66+
9,34720,HU,0,0,3,0,0,72,3,12,66,4,1,3,4,66+
9,34733,HU,0,0,7,0,0,49,4,12,66,1,3,2,1,25-65
9,34827,HU,0,0,66,0,0,73,1,12,66,4,1,3,66,66+
9,34839,HU,0,0,77,0,0,47,3,11,66,77,77,2,1,25-65
9,34889,HU,0,0,66,0,0,63,1,12,66,1,77,3,1,25-65
9,34927,HU,0,0,3,0,0,73,3,8,66,4,77,2,66,66+
9,34935,HU,0,0,3,0,0,80,4,16,66,4,3,2,4,66+
9,34952,HU,0,0,3,0,0,47,1,12,66,1,4,1,1,25-65
9,34964,HU,0,0,77,0,0,61,3,12,66,1,3,2,4,25-65
9,34973,HU,0,0,3,0,0,24,4,16,66,1,77,1,1,18-24
9,34981,HU,0,0,66,0,0,74,4,8,66,4,4,3,4,66+
9,34986,HU,0,0,3,0,0,71,3,14,66,4,4,2,66,66+
9,35029,HU,0,0,1,0,0,56,1,12,66,1,77,2,1,25-65
9,35119,HU,0,0,4,0,0,34,4,11,66,1,77,2,1,25-65
9,35144,HU,0,0,66,0,0,76,3,10,66,4,6,2,4,66+
9,35160,HU,0,0,66,0,0,19,1,12,66,1,88,2,8,18-24
9,35164,HU,0,0,9,0,0,31,2,17,66,1,10,1,1,25-65
9,35223,HU,0,0,1,0,0,64,4,14,66,1,1,3,1,25-65
9,35225,HU,0,0,66,0,0,51,4,10,66,1,77,2,66,25-65
9,35287,HU,0,0,66,0,0,44,4,14,66,1,77,7,66,25-65
9,35303,HU,0,0,77,0,0,42,1,11,66,1,77,2,1,25-65
9,35328,HU,0,0,66,0,0,46,1,15,66,1,5,3,1,25-65
9,35336,HU,0,0,3,0,0,57,3,12,66,1,6,1,1,25-65
9,35379,HU,0,0,77,0,0,64,4,11,66,1,6,3,4,25-65
9,35435,HU,0,0,66,0,0,33,1,17,66,1,6,2,8,25-65
9,35531,HU,0,0,88,0,0,71,4,18,66,4,8,2,4,66+
9,35538,HU,0,0,66,0,0,52,3,11,66,1,77,2,1,25-65
9,35565,HU,0,0,1,0,0,26,3,16,66,1,77,1,1,25-65
9,35574,HU,0,0,66,0,0,36,3,10,66,1,77,7,1,25-65
9,35575,HU,0,0,66,0,0,75,4,8,6,1,88,2,4,66+
9,35736,HU,0,0,77,0,0,52,2,19,66,1,6,2,1,25-65
9,35742,HU,0,0,66,0,0,20,3,12,66,1,88,2,9,18-24
9,35863,HU,0,0,1,0,0,48,4,8,66,1,3,2,1,25-65
9,35893,HU,0,0,3,0,0,53,4,18,66,77,77,7,77,25-65
9,35914,HU,0,0,3,0,0,69,4,16,66,4,77,2,4,66+
9,35924,HU,0,0,3,0,0,62,2,22,1,1,9,2,1,25-65
9,35951,HU,0,0,3,0,0,57,4,13,66,3,5,2,3,25-65
9,35956,HU,0,0,9,0,0,35,3,21,66,2,9,1,2,25-65
9,35960,HU,0,0,66,0,0,37,3,16,66,2,7,2,1,25-65
9,35978,HU,0,0,3,0,0,71,4,11,66,4,77,2,4,66+
9,35980,HU,0,0,4,0,0,54,4,14,66,1,9,2,1,25-65
9,35995,HU,0,0,3,0,0,38,1,14,66,1,9,2,1,25-65
9,36065,HU,0,0,77,0,0,27,4,15,66,1,6,3,1,25-65
9,36072,HU,0,0,66,0,0,44,4,8,66,1,2,4,66,25-65
9,36080,HU,0,0,7,0,0,40,4,16,66,1,77,2,1,25-65
9,36088,HU,0,0,66,0,0,88,4,12,66,4,1,2,66,66+
9,36105,HU,0,0,3,0,0,34,3,14,66,1,77,2,66,25-65
9,36125,HU,0,0,77,0,0,71,2,15,66,4,5,2,4,66+
9,36144,HU,0,0,66,0,0,57,3,16,66,1,5,2,1,25-65
9,36158,HU,0,0,7,0,0,77,1,8,66,4,4,2,4,66+
9,36175,HU,0,0,10,0,0,49,4,11,66,1,4,2,66,25-65
9,36228,HU,0,0,66,0,0,51,1,10,66,1,77,3,1,25-65
9,36231,HU,0,0,66,0,0,41,4,11,66,1,10,2,1,25-65
9,36299,HU,0,0,7,0,0,71,4,11,66,4,3,3,66,66+
9,36300,HU,0,0,66,0,0,71,1,15,66,4,4,3,4,66+
9,36327,HU,0,0,66,0,0,50,2,13,66,1,7,3,1,25-65
9,36338,HU,0,0,3,0,0,59,4,12,66,4,1,3,4,25-65
9,36347,HU,0,0,3,0,0,80,3,11,66,4,1,3,66,66+
9,36377,HU,0,0,6,0,0,33,3,16,66,1,77,2,1,25-65
9,36397,HU,0,0,66,0,0,29,1,12,66,1,77,1,1,25-65
9,36413,HU,0,0,66,0,0,80,3,8,66,1,77,2,4,66+
9,36459,HU,0,0,77,0,0,36,4,12,66,1,77,2,1,25-65
9,36463,HU,0,0,7,0,0,41,1,12,66,1,77,2,1,25-65
9,36523,HU,0,0,66,0,0,53,4,11,66,4,3,3,1,25-65
9,36548,HU,0,0,77,0,0,77,3,10,66,4,1,2,66,66+
9,36557,HU,0,0,3,0,0,32,1,11,66,1,7,3,1,25-65
9,36567,HU,0,0,77,0,0,44,1,16,66,1,8,2,1,25-65
9,36608,HU,0,0,66,0,0,50,3,14,66,1,8,3,1,25-65
9,36663,HU,0,0,66,0,0,26,4,12,66,1,3,3,1,25-65
9,36677,HU,0,0,7,0,0,77,4,12,66,4,2,2,66,66+
9,36725,HU,0,0,9,0,0,39,2,16,66,1,9,2,1,25-65
9,36755,HU,0,0,77,0,0,21,3,14,66,1,10,2,66,18-24
9,36763,HU,0,0,88,0,0,50,4,10,66,1,77,2,66,25-65
9,36772,HU,0,0,66,0,0,62,4,15,66,3,77,2,9,25-65
9,36824,HU,0,0,66,0,0,85,4,1,66,4,3,2,4,66+
9,36829,HU,0,0,77,0,0,34,3,12,66,1,6,2,1,25-65
9,36832,HU,0,0,6,0,0,48,1,12,66,1,77,2,1,25-65
9,36842,HU,0,0,3,0,0,42,4,16,66,1,5,2,1,25-65
9,36876,HU,0,0,66,0,0,20,3,12,66,1,3,2,1,18-24
9,36894,HU,0,0,66,0,0,17,4,8,66,6,9,1,9,18-24
9,36905,HU,0,0,7,0,0,25,3,11,66,1,77,2,6,25-65
9,36935,HU,0,0,4,0,0,58,4,12,66,1,77,2,1,25-65
9,36939,HU,0,0,3,0,0,50,4,14,66,1,77,2,1,25-65
9,36945,HU,0,0,77,0,0,27,4,12,66,1,8,2,1,25-65
9,36949,HU,0,0,9,0,0,49,1,12,66,1,5,2,1,25-65
9,36959,HU,0,0,77,0,0,59,3,16,66,1,77,2,1,25-65
9,36980,HU,0,0,77,0,0,33,3,16,66,1,77,2,1,25-65
9,37032,HU,0,0,66,0,0,38,3,17,1,1,5,2,1,25-65
9,37038,HU,0,0,3,0,0,77,4,10,66,4,77,2,4,66+
9,37099,HU,0,0,4,0,0,23,4,11,66,1,8,2,1,18-24
9,37105,HU,0,0,3,0,0,78,3,8,66,4,77,3,66,66+
9,37128,HU,0,0,66,0,0,17,4,10,66,1,88,2,1,18-24
9,37148,HU,0,0,3,0,0,83,4,8,66,4,3,3,4,66+
9,37246,HU,0,0,3,0,0,67,1,11,66,4,77,2,4,66+
9,37249,HU,0,0,3,0,0,65,3,11,66,4,6,2,4,25-65
9,37299,HU,0,0,66,0,0,38,3,8,66,6,77,3,2,25-65
9,37324,HU,0,0,3,0,0,59,4,11,66,1,7,2,1,25-65
9,37389,HU,0,0,7,0,0,61,1,11,66,1,10,2,1,25-65
9,37415,HU,0,0,3,0,0,63,3,18,66,1,9,2,1,25-65
9,37433,HU,0,0,9,0,0,32,2,16,66,1,9,2,2,25-65
9,37444,HU,0,0,9,0,0,35,1,12,66,1,9,2,1,25-65
9,37462,HU,0,0,66,0,0,50,4,12,66,1,77,4,1,25-65
9,37468,HU,0,0,66,0,0,37,4,8,4,1,77,2,1,25-65
9,37470,HU,0,0,66,0,0,63,4,10,66,1,7,3,1,25-65
9,37474,HU,0,0,8,0,0,63,3,17,66,1,1,4,66,25-65
9,37560,HU,0,0,4,0,0,54,3,18,66,1,3,2,1,25-65
9,37577,HU,0,0,10,0,0,78,4,10,66,4,6,3,4,66+
9,37659,HU,0,0,4,0,0,24,4,13,66,1,88,2,1,18-24
9,37668,HU,0,0,66,0,0,49,4,11,66,1,5,2,1,25-65
9,37683,HU,0,0,3,0,0,53,3,11,66,1,6,3,1,25-65
9,37777,HU,0,0,66,0,0,31,4,8,66,1,2,4,1,25-65
9,37790,HU,0,0,66,0,0,37,4,17,66,1,5,2,1,25-65
9,37850,HU,0,0,66,0,0,19,3,16,66,1,7,1,9,18-24
9,37866,HU,0,0,66,0,0,19,4,12,66,1,1,3,9,18-24
9,37891,HU,0,0,88,0,0,33,3,16,66,1,88,2,1,25-65
9,37932,HU,0,0,3,0,0,46,4,12,66,1,77,2,1,25-65
9,37954,HU,0,0,66,0,0,47,4,8,66,88,88,8,88,25-65
9,37966,HU,0,0,3,0,0,39,1,12,66,1,77,2,1,25-65
9,37971,HU,0,0,2,0,0,43,3,17,66,1,77,1,1,25-65
9,37974,HU,0,0,66,0,0,22,1,11,66,1,3,1,66,18-24
9,37980,HU,0,0,3,0,0,28,1,12,66,2,77,1,2,25-65
9,37988,HU,0,0,3,0,0,39,3,12,66,1,4,3,1,25-65
9,38047,HU,0,0,1,0,0,62,4,11,66,1,77,2,1,25-65
9,38090,HU,0,0,4,0,0,43,1,12,66,1,77,2,1,25-65
9,38126,HU,0,0,1,0,0,72,4,17,66,4,77,2,4,66+
9,38133,HU,0,0,66,0,0,28,3,11,66,4,88,3,9,25-65
9,38184,HU,0,0,66,0,0,70,3,11,66,4,1,3,4,66+
9,38191,HU,0,0,66,0,0,46,1,39,66,1,77,4,1,25-65
9,38212,HU,0,0,66,0,0,50,4,13,66,1,2,2,66,25-65
9,38329,HU,0,0,3,0,0,34,1,11,66,1,77,3,66,25-65
9,38338,HU,0,0,3,0,0,80,1,77,66,4,77,2,4,66+
9,38352,HU,0,0,3,0,0,46,3,16,66,1,9,1,1,25-65
9,38377,HU,0,0,77,0,0,19,4,13,66,1,88,2,6,18-24
9,38378,HU,0,0,6,0,0,47,1,88,66,1,77,2,1,25-65
9,38406,HU,0,0,66,0,0,17,4,10,66,1,88,3,9,18-24
9,38410,HU,0,0,3,0,0,46,3,11,66,1,4,3,1,25-65
9,38457,HU,0,0,77,0,0,43,3,12,66,1,77,2,66,25-65
9,38460,HU,0,0,3,0,0,46,1,3,66,1,2,1,1,25-65
9,38506,HU,0,0,66,0,0,66,4,11,66,4,4,3,66,66+
9,38519,HU,0,0,66,0,0,49,3,9,66,1,9,2,1,25-65
9,38545,HU,0,0,3,0,0,46,3,11,66,1,77,2,1,25-65
9,38562,HU,0,0,3,0,0,78,3,8,66,4,6,3,66,66+
9,38598,HU,0,0,1,0,0,75,3,11,66,4,6,3,66,66+
9,38625,HU,0,0,1,0,0,61,1,12,66,1,77,2,1,25-65
9,38641,HU,0,0,3,0,0,35,3,12,66,1,8,3,1,25-65
9,38714,HU,0,0,5,0,0,45,4,11,66,1,4,2,1,25-65
9,38722,HU,0,0,3,0,0,79,4,10,6,4,6,3,66,66+
9,38760,HU,0,0,4,0,0,48,1,12,66,2,77,2,2,25-65
9,38807,HU,0,0,3,0,0,37,3,13,66,1,7,1,1,25-65
9,38827,HU,0,0,77,0,0,47,4,8,66,1,3,3,66,25-65
9,38852,HU,0,0,66,0,0,19,3,13,66,4,3,2,9,18-24
9,38895,HU,0,0,66,0,0,19,4,12,66,8,10,2,9,18-24
9,38896,HU,0,0,3,0,0,53,4,12,66,1,7,2,1,25-65
9,38910,HU,0,0,77,0,0,31,4,16,66,1,8,2,1,25-65
9,38961,HU,0,0,6,0,0,55,1,12,66,1,77,2,1,25-65
9,39021,HU,0,0,77,0,0,51,1,12,66,1,7,2,1,25-65
9,39112,HU,0,0,3,0,0,56,1,11,66,1,1,1,1,25-65
9,39129,HU,0,0,3,0,0,40,1,12,66,1,7,3,1,25-65
9,39159,HU,0,0,4,0,0,27,3,12,66,1,9,3,1,25-65
9,39163,HU,0,0,7,0,0,47,2,12,66,2,4,2,2,25-65
9,39164,HU,0,0,3,0,0,24,2,14,66,1,8,2,1,18-24
9,39241,HU,0,0,3,0,0,66,3,20,66,4,5,2,4,66+
9,39277,HU,0,0,1,0,0,59,4,9,66,4,1,3,4,25-65
9,39306,HU,0,0,66,0,0,23,3,14,66,4,88,7,9,18-24
9,39341,HU,0,0,1,0,0,69,4,11,66,4,77,3,4,66+
9,39349,HU,0,0,66,0,0,68,3,8,66,4,6,2,66,66+
9,39372,HU,0,0,88,0,0,26,4,15,66,1,77,3,1,25-65
9,39421,HU,0,0,7,0,0,69,4,9,66,4,77,3,66,66+
9,39429,HU,0,0,3,0,0,40,4,18,66,1,77,2,1,25-65
9,39566,HU,0,0,66,0,0,17,3,10,66,88,88,2,2,18-24
9,39574,HU,0,0,66,0,0,34,3,15,66,1,77,8,1,25-65
9,39589,HU,0,0,3,0,0,50,3,8,66,1,4,3,1,25-65
9,39625,HU,0,0,77,0,0,40,4,12,66,1,77,1,66,25-65
9,39633,HU,0,0,77,0,0,31,3,15,66,1,5,2,1,25-65
9,39639,HU,0,0,66,0,0,28,3,19,66,1,88,2,1,25-65
9,39647,HU,0,0,3,0,0,55,4,14,66,1,6,2,1,25-65
9,39674,HU,0,0,66,0,0,78,3,8,66,4,2,3,66,66+
9,39687,HU,0,0,77,0,0,87,4,8,66,4,1,3,66,66+
9,39694,HU,0,0,3,0,0,22,4,12,66,1,10,1,1,18-24
9,39725,HU,0,0,4,0,0,44,3,11,66,1,7,3,1,25-65
9,39750,HU,0,0,4,0,0,26,4,22,66,1,3,3,1,25-65
9,39751,HU,0,0,7,0,0,59,4,11,66,1,4,2,1,25-65
9,39761,HU,0,0,3,0,0,76,4,8,66,4,5,2,4,66+
9,39774,HU,0,0,6,0,0,61,3,14,66,1,77,2,1,25-65
9,39830,HU,0,0,11,0,0,49,3,18,66,1,77,1,66,25-65
9,39969,HU,0,0,3,0,0,71,4,11,66,4,1,3,66,66+
9,40014,HU,0,0,77,0,0,42,3,16,66,1,77,2,1,25-65
9,40065,HU,0,0,66,0,0,17,4,10,66,1,88,3,9,18-24
9,40082,HU,0,0,10,0,0,35,3,16,66,1,10,2,1,25-65
9,40126,HU,0,0,4,0,0,55,4,11,66,1,1,2,66,25-65
9,40172,HU,0,0,66,0,0,78,3,11,66,4,5,2,4,66+
9,40176,HU,0,0,66,0,0,80,3,4,66,4,3,3,66,66+
9,40224,HU,0,0,66,0,0,23,4,8,66,1,88,4,4,18-24
9,40261,HU,0,0,77,0,0,23,3,15,66,3,77,2,3,18-24
9,40275,HU,0,0,66,0,0,71,2,13,66,4,2,3,66,66+
9,40325,HU,0,0,3,0,0,58,4,10,66,1,3,1,1,25-65
9,40342,HU,0,0,3,0,0,65,1,11,66,4,77,4,66,25-65
9,40353,HU,0,0,66,0,0,33,3,12,66,1,9,2,1,25-65
9,40383,HU,0,0,66,0,0,51,3,13,66,1,2,3,66,25-65
9,40388,HU,0,0,66,0,0,68,1,12,66,4,77,7,66,66+
9,40397,HU,0,0,7,0,0,68,4,11,66,4,3,3,4,66+
9,40442,HU,0,0,77,0,0,62,3,15,6,4,6,2,4,25-65
9,40450,HU,0,0,66,0,0,77,1,8,66,4,5,2,66,66+
9,40470,HU,0,0,66,0,0,70,3,12,66,4,2,3,4,66+
9,40485,HU,0,0,7,0,0,52,4,12,66,1,77,2,1,25-65
9,40554,HU,0,0,3,0,0,62,4,10,66,1,77,2,1,25-65
9,40585,HU,0,0,4,0,0,68,3,11,66,4,77,3,66,66+
9,40606,HU,0,0,66,0,0,20,3,13,66,1,88,2,9,18-24
9,40607,HU,0,0,3,0,0,56,1,12,66,1,77,2,1,25-65
9,40615,HU,0,0,66,0,0,16,3,9,66,1,77,7,77,18-24
9,40622,HU,0,0,66,0,0,16,3,16,1,1,6,2,1,18-24
9,40638,HU,0,0,66,0,0,36,3,13,66,1,6,3,1,25-65
9,40663,HU,0,0,66,0,0,17,4,10,66,1,88,2,1,18-24
9,40728,HU,0,0,4,0,0,37,4,12,66,1,4,2,1,25-65
9,40734,HU,0,0,7,0,0,83,1,11,66,4,77,2,4,66+
9,40835,HU,0,0,4,0,0,27,4,13,66,1,4,3,1,25-65
9,40876,HU,0,0,4,0,0,41,3,88,66,1,7,2,1,25-65
9,40906,HU,0,0,3,0,0,77,3,11,66,4,6,3,4,66+
9,40929,HU,0,0,66,0,0,19,4,12,66,77,77,3,9,18-24
9,40950,HU,0,0,3,0,0,70,4,14,66,4,3,2,4,66+
9,41033,HU,0,0,3,0,0,30,2,13,66,1,7,3,66,25-65
9,41084,HU,0,0,66,0,0,24,4,17,66,1,77,2,1,18-24
9,41171,HU,0,0,6,0,0,36,2,12,66,1,9,2,1,25-65
9,41232,HU,0,0,3,0,0,64,3,11,66,4,77,3,4,25-65
9,41235,HU,0,0,77,0,0,58,3,13,66,1,77,7,77,25-65
9,41247,HU,0,0,66,0,0,18,3,11,66,1,88,2,9,18-24
9,41310,HU,0,0,3,0,0,41,1,15,66,1,8,3,1,25-65
9,41311,HU,0,0,77,0,0,73,3,8,66,4,77,3,66,66+
9,41316,HU,0,0,4,0,0,38,4,18,66,1,77,2,1,25-65
9,41321,HU,0,0,3,0,0,44,2,12,66,1,77,3,1,25-65
9,41336,HU,0,0,3,0,0,63,2,8,66,1,4,2,1,25-65
9,41337,HU,0,0,3,0,0,75,3,10,6,4,1,3,4,66+
9,41382,HU,0,0,66,0,0,41,1,12,66,1,5,2,66,25-65
9,41385,HU,0,0,3,0,0,77,3,18,66,4,77,2,4,66+
9,41438,HU,0,0,3,0,0,48,2,12,66,1,7,2,1,25-65
9,41454,HU,0,0,77,0,0,49,3,18,66,1,5,2,1,25-65
9,41491,HU,0,0,3,0,0,38,4,14,66,1,77,2,1,25-65
9,41505,HU,0,0,3,0,0,41,1,10,66,1,6,2,1,25-65
9,41552,HU,0,0,7,0,0,55,1,11,66,1,6,2,66,25-65
9,41558,HU,0,0,3,0,0,23,1,8,66,1,3,2,1,18-24
