essround,idno,cntry,prtvede1,prtvtdfr,prtvtfhu,prtvtcit,prtvtdpl,imbgeco,imueclt,imwbcnt,
9,38406,NO,,,,,,4,4,5,
9,38407,NO,,,,,,5,5,5,
9,38410,NO,,,,,,7,8,7,
9,38501,NO,,,,,,5,7,6,
9,38506,NO,,,,,,7,7,8,
9,38519,NO,,,,,,5,10,5,
9,38584,NO,,,,,,3,6,5,
9,38598,NO,,,,,,8,5,5,
9,38648,NO,,,,,,10,10,9,
9,38730,NO,,,,,,7,8,9,
9,38821,NO,,,,,,6,10,8,
9,38842,NO,,,,,,4,7,5,
9,38895,NO,,,,,,7,8,8,
9,38916,NO,,,,,,5,5,7,
9,38927,NO,,,,,,5,8,8,
9,38934,NO,,,,,,5,7,6,
9,39018,NO,,,,,,7,4,6,
9,39082,NO,,,,,,5,5,4,
9,39112,NO,,,,,,9,9,9,
9,39129,NO,,,,,,4,5,5,
9,39190,NO,,,,,,3,6,3,
9,39251,NO,,,,,,7,7,5,
9,39257,NO,,,,,,2,5,1,
9,39275,NO,,,,,,7,8,7,
9,39277,NO,,,,,,7,8,8,
9,39282,NO,,,,,,8,9,9,
9,39291,NO,,,,,,7,7,7,
9,39351,NO,,,,,,7,7,5,
9,39394,NO,,,,,,5,9,7,
9,39421,NO,,,,,,6,4,8,
9,39566,NO,,,,,,8,7,6,
9,39619,NO,,,,,,3,1,4,
9,39639,NO,,,,,,8,9,9,
9,39658,NO,,,,,,0,3,3,
9,39659,NO,,,,,,4,7,5,
9,39694,NO,,,,,,7,5,5,
9,39697,NO,,,,,,9,8,5,
9,39716,NO,,,,,,4,0,3,
9,39717,NO,,,,,,9,8,5,
9,39722,NO,,,,,,5,8,8,
9,39736,NO,,,,,,3,5,3,
9,39750,NO,,,,,,8,5,7,
9,39794,NO,,,,,,5,6,6,
9,39857,NO,,,,,,6,0,3,
9,39860,NO,,,,,,7,9,8,
9,39862,NO,,,,,,0,2,2,
9,39957,NO,,,,,,9,10,10,
9,39969,NO,,,,,,2,0,0,
9,39996,NO,,,,,,6,6,4,
9,40014,NO,,,,,,5,5,6,
9,40041,NO,,,,,,8,7,7,
9,40046,NO,,,,,,8,8,7,
9,40082,NO,,,,,,8,8,7,
9,40087,NO,,,,,,5,4,6,
9,40126,NO,,,,,,7,88,6,
9,40145,NO,,,,,,6,8,8,
9,40147,NO,,,,,,8,8,5,
9,40172,NO,,,,,,5,5,7,
9,40176,NO,,,,,,8,4,5,
9,40205,NO,,,,,,88,7,6,
9,40224,NO,,,,,,5,5,5,
9,40225,NO,,,,,,8,10,10,
9,40261,NO,,,,,,7,7,6,
9,40312,NO,,,,,,7,7,7,
9,40366,NO,,,,,,6,7,7,
9,40383,NO,,,,,,6,7,3,
9,40397,NO,,,,,,7,9,7,
9,40406,NO,,,,,,5,3,4,
9,40470,NO,,,,,,5,5,3,
9,40485,NO,,,,,,10,7,7,
9,40539,NO,,,,,,6,7,4,
9,40567,NO,,,,,,7,5,3,
9,40569,NO,,,,,,4,6,6,
9,40585,NO,,,,,,7,5,7,
9,40592,NO,,,,,,8,10,10,
9,40636,NO,,,,,,5,6,88,
9,40707,NO,,,,,,10,10,10,
9,40734,NO,,,,,,5,6,5,
9,40770,NO,,,,,,5,6,5,
9,40782,NO,,,,,,5,7,7,
9,40785,NO,,,,,,6,6,5,
9,40835,NO,,,,,,8,3,10,
9,40853,NO,,,,,,7,7,5,
9,40876,NO,,,,,,4,5,5,
9,40879,NO,,,,,,7,6,7,
9,40943,NO,,,,,,5,5,5,
9,40950,NO,,,,,,6,6,5,
9,40993,NO,,,,,,6,8,7,
9,41081,NO,,,,,,2,2,7,
9,41107,NO,,,,,,3,8,8,
9,41118,NO,,,,,,5,8,8,
9,41121,NO,,,,,,3,5,4,
9,41189,NO,,,,,,4,4,3,
9,41235,NO,,,,,,2,3,3,
9,41247,NO,,,,,,6,5,5,
9,41258,NO,,,,,,6,9,8,
9,41311,NO,,,,,,3,5,5,
9,41316,NO,,,,,,8,10,10,
9,41321,NO,,,,,,6,8,5,
9,41336,NO,,,,,,7,7,5,
9,41384,NO,,,,,,4,5,4,
9,41385,NO,,,,,,5,6,8,
9,41599,NO,,,,,,5,5,7,
9,41622,NO,,,,,,4,6,5,
9,41662,NO,,,,,,7,8,9,
9,41667,NO,,,,,,4,9,5,
9,41695,NO,,,,,,5,9,5,
9,41734,NO,,,,,,7,4,8,
9,41755,NO,,,,,,5,10,8,
9,41776,NO,,,,,,5,8,10,
9,41804,NO,,,,,,8,8,6,
9,41846,NO,,,,,,6,7,5,
9,41853,NO,,,,,,6,8,7,
9,41861,NO,,,,,,7,5,5,
9,41873,NO,,,,,,8,8,8,
9,41892,NO,,,,,,6,7,5,
9,41893,NO,,,,,,5,5,6,
9,41951,NO,,,,,,7,9,8,
9,41978,NO,,,,,,5,10,5,
9,41985,NO,,,,,,7,6,5,
9,42066,NO,,,,,,7,8,5,
9,42074,NO,,,,,,5,6,2,
9,42123,NO,,,,,,7,8,6,
9,42132,NO,,,,,,5,6,5,
9,42208,NO,,,,,,6,5,6,
9,42297,NO,,,,,,4,4,5,
9,42313,NO,,,,,,4,2,7,
9,42327,NO,,,,,,5,5,5,
9,42363,NO,,,,,,7,7,7,
9,42422,NO,,,,,,5,5,5,
9,42452,NO,,,,,,6,5,4,
9,42494,NO,,,,,,4,4,3,
9,42530,NO,,,,,,9,8,8,
9,42562,NO,,,,,,8,7,7,
9,42603,NO,,,,,,5,5,5,
9,42604,NO,,,,,,7,8,7,
9,42606,NO,,,,,,9,9,9,
9,42656,NO,,,,,,10,10,9,
9,42678,NO,,,,,,3,8,3,
9,42708,NO,,,,,,8,8,8,
9,42711,NO,,,,,,7,6,5,
9,42794,NO,,,,,,5,3,4,
9,42864,NO,,,,,,6,6,6,
9,42987,NO,,,,,,8,9,7,
9,43169,NO,,,,,,3,5,6,
9,43172,NO,,,,,,10,10,10,
9,43202,NO,,,,,,8,9,8,
9,43228,NO,,,,,,7,8,7,
9,43311,NO,,,,,,3,4,4,
9,43331,NO,,,,,,7,9,7,
9,43378,NO,,,,,,7,6,8,
9,43387,NO,,,,,,5,7,4,
9,43429,NO,,,,,,7,7,5,
9,43478,NO,,,,,,5,7,7,
9,43480,NO,,,,,,7,7,7,
9,43521,NO,,,,,,7,5,7,
9,43527,NO,,,,,,7,7,5,
9,43552,NO,,,,,,5,5,5,
9,43569,NO,,,,,,7,8,8,
9,43736,NO,,,,,,4,9,5,
9,43795,NO,,,,,,8,7,8,
9,43876,NO,,,,,,8,9,5,
9,43942,NO,,,,,,9,9,9,
9,43984,NO,,,,,,7,7,8,
9,44082,NO,,,,,,7,9,7,
9,44104,NO,,,,,,7,8,5,
9,44142,NO,,,,,,7,6,5,
9,44229,NO,,,,,,6,5,6,
9,44232,NO,,,,,,2,2,4,
9,44247,NO,,,,,,5,7,5,
9,44253,NO,,,,,,0,4,0,
9,44312,NO,,,,,,0,2,0,
9,44397,NO,,,,,,5,6,6,
9,44427,NO,,,,,,8,8,8,
9,44435,NO,,,,,,3,5,8,
9,44441,NO,,,,,,7,7,8,
9,44446,NO,,,,,,5,5,5,
9,44456,NO,,,,,,2,5,5,
9,44521,NO,,,,,,6,7,7,
9,44538,NO,,,,,,9,6,3,
9,44567,NO,,,,,,7,5,5,
9,44595,NO,,,,,,6,7,5,
9,44598,NO,,,,,,5,4,5,
9,44660,NO,,,,,,4,5,6,
9,44703,NO,,,,,,4,4,5,
9,44770,NO,,,,,,2,5,6,
9,44902,NO,,,,,,5,9,5,
9,44940,NO,,,,,,5,6,7,
9,44948,NO,,,,,,5,3,3,
9,44972,NO,,,,,,3,4,3,
9,44973,NO,,,,,,7,6,7,
9,45055,NO,,,,,,10,88,10,
9,45082,NO,,,,,,5,5,5,
9,45122,NO,,,,,,5,9,8,
9,45185,NO,,,,,,9,9,9,
9,45188,NO,,,,,,7,7,7,
9,45252,NO,,,,,,8,8,6,
9,45268,NO,,,,,,7,9,8,
9,45269,NO,,,,,,6,6,5,
9,45366,NO,,,,,,5,7,6,
9,45392,NO,,,,,,3,10,10,
9,45408,NO,,,,,,4,5,7,
9,45475,NO,,,,,,7,7,5,
9,45501,NO,,,,,,10,6,10,
9,45506,NO,,,,,,8,9,8,
9,45527,NO,,,,,,7,6,6,
9,45569,NO,,,,,,7,7,5,
9,45591,NO,,,,,,8,7,7,
9,45599,NO,,,,,,8,9,8,
9,45600,NO,,,,,,8,5,5,
9,45662,NO,,,,,,5,7,7,
9,45668,NO,,,,,,8,8,6,
9,45676,NO,,,,,,8,8,5,
9,45690,NO,,,,,,9,7,10,
9,45732,NO,,,,,,8,10,8,
9,45862,NO,,,,,,5,5,6,
9,45872,NO,,,,,,7,3,8,
9,45934,NO,,,,,,6,8,7,
9,45972,NO,,,,,,7,8,5,
9,45973,NO,,,,,,8,9,8,
9,46067,NO,,,,,,88,7,7,
9,46072,NO,,,,,,6,6,5,
9,46102,NO,,,,,,5,5,4,
9,46128,NO,,,,,,10,10,10,
9,46135,NO,,,,,,7,1,8,
9,46144,NO,,,,,,5,8,5,
9,46154,NO,,,,,,4,5,6,
9,46237,NO,,,,,,8,9,8,
9,46264,NO,,,,,,7,8,7,
9,46350,NO,,,,,,4,7,8,
9,46395,NO,,,,,,5,7,5,
9,46420,NO,,,,,,5,6,7,
9,46439,NO,,,,,,4,5,88,
9,46453,NO,,,,,,7,6,7,
9,46454,NO,,,,,,5,5,5,
9,46495,NO,,,,,,5,6,6,
9,46502,NO,,,,,,3,5,5,
9,46568,NO,,,,,,5,5,5,
9,46596,NO,,,,,,7,5,5,
9,46607,NO,,,,,,8,9,8,
9,46611,NO,,,,,,5,5,8,
9,46628,NO,,,,,,5,4,5,
9,46709,NO,,,,,,7,5,8,
9,46718,NO,,,,,,8,4,7,
9,46762,NO,,,,,,6,7,6,
9,46763,NO,,,,,,5,7,7,
9,46779,NO,,,,,,7,7,5,
9,46781,NO,,,,,,5,7,5,
9,46817,NO,,,,,,7,6,5,
9,46824,NO,,,,,,7,7,7,
9,46840,NO,,,,,,5,10,5,
9,46853,NO,,,,,,7,7,8,
9,46910,NO,,,,,,6,3,5,
9,47032,NO,,,,,,8,9,8,
9,47089,NO,,,,,,5,4,3,
9,47093,NO,,,,,,4,2,5,
9,47114,NO,,,,,,7,8,7,
9,47122,NO,,,,,,10,10,10,
9,47124,NO,,,,,,7,5,5,
9,47157,NO,,,,,,5,9,5,
9,47173,NO,,,,,,8,9,7,
9,47174,NO,,,,,,8,10,10,
9,47181,NO,,,,,,5,7,5,
9,47220,NO,,,,,,4,3,5,
9,47290,NO,,,,,,6,5,6,
9,47316,NO,,,,,,4,7,5,
9,47324,NO,,,,,,3,2,1,
9,47339,NO,,,,,,6,8,5,
9,47371,NO,,,,,,8,7,7,
9,47377,NO,,,,,,7,7,6,
9,47383,NO,,,,,,6,6,6,
9,47401,NO,,,,,,5,7,5,
9,47429,NO,,,,,,6,5,6,
9,47465,NO,,,,,,7,10,10,
9,47535,NO,,,,,,4,7,4,
9,47635,NO,,,,,,9,3,3,
9,47648,NO,,,,,,10,8,8,
9,47673,NO,,,,,,6,5,88,
9,47679,NO,,,,,,8,7,7,
9,47700,NO,,,,,,6,7,6,
9,47704,NO,,,,,,6,9,9,
9,47796,NO,,,,,,4,5,4,
9,47855,NO,,,,,,8,5,7,
9,47864,NO,,,,,,5,7,8,
9,47880,NO,,,,,,88,5,10,
9,48011,NO,,,,,,5,5,5,
9,48021,NO,,,,,,2,5,5,
9,48139,NO,,,,,,6,5,5,
9,48182,NO,,,,,,1,1,5,
9,48184,NO,,,,,,7,10,9,
9,48206,NO,,,,,,3,7,5,
9,48235,NO,,,,,,5,5,5,
9,48292,NO,,,,,,4,7,6,
9,48306,NO,,,,,,6,7,5,
9,48350,NO,,,,,,7,7,8,
9,48433,NO,,,,,,2,3,8,
9,48464,NO,,,,,,5,9,7,
9,48466,NO,,,,,,5,2,2,
9,48516,NO,,,,,,8,7,6,
9,48535,NO,,,,,,7,10,9,
9,48546,NO,,,,,,10,10,5,
9,48554,NO,,,,,,6,9,8,
9,48555,NO,,,,,,6,4,6,
9,25,PL,,,,,6,5,3,5,
9,35,PL,,,,,2,3,3,3,
9,49,PL,,,,,3,7,6,7,
9,133,PL,,,,,6,7,5,5,
9,179,PL,,,,,66,3,3,3,
9,212,PL,,,,,77,88,88,88,
9,319,PL,,,,,6,4,4,5,
9,321,PL,,,,,8,7,7,7,
9,377,PL,,,,,6,2,2,2,
9,462,PL,,,,,6,88,88,88,
9,529,PL,,,,,4,3,3,3,
9,533,PL,,,,,6,88,3,88,
9,573,PL,,,,,66,2,2,8,
9,580,PL,,,,,88,8,9,10,
9,595,PL,,,,,88,6,6,6,
9,619,PL,,,,,66,5,5,4,
9,624,PL,,,,,66,5,88,2,
9,658,PL,,,,,4,10,8,8,
9,838,PL,,,,,4,5,88,3,
9,971,PL,,,,,6,88,88,88,
9,1149,PL,,,,,88,5,0,0,
9,1176,PL,,,,,4,88,3,3,
9,1276,PL,,,,,66,8,5,6,
9,1341,PL,,,,,88,7,7,10,
9,1353,PL,,,,,88,88,5,5,
9,1381,PL,,,,,66,5,7,5,
9,1396,PL,,,,,2,8,3,10,
9,1405,PL,,,,,66,8,7,6,
9,1441,PL,,,,,6,5,7,5,
9,1449,PL,,,,,66,9,7,6,
9,1453,PL,,,,,6,88,2,88,
9,1466,PL,,,,,66,88,88,88,
9,1482,PL,,,,,4,6,7,5,
9,1513,PL,,,,,66,2,2,3,
9,1517,PL,,,,,66,5,5,5,
9,1559,PL,,,,,66,2,3,5,
9,1599,PL,,,,,2,10,5,8,
9,1644,PL,,,,,66,88,5,5,
9,1662,PL,,,,,4,7,6,5,
9,1757,PL,,,,,66,5,5,5,
9,1864,PL,,,,,66,7,4,5,
9,2016,PL,,,,,3,6,6,6,
9,2035,PL,,,,,6,10,88,88,
9,2051,PL,,,,,6,5,5,5,
9,2118,PL,,,,,66,7,8,5,
9,2210,PL,,,,,66,5,5,5,
9,2256,PL,,,,,4,5,5,3,
9,2261,PL,,,,,4,10,5,5,
9,2311,PL,,,,,66,8,8,7,
9,2340,PL,,,,,66,3,1,3,
9,2359,PL,,,,,66,88,10,88,
9,2376,PL,,,,,6,4,6,5,
9,2388,PL,,,,,6,7,6,7,
9,2425,PL,,,,,6,8,8,5,
9,2429,PL,,,,,6,2,1,6,
9,2441,PL,,,,,6,6,7,5,
9,2444,PL,,,,,66,4,7,6,
9,2476,PL,,,,,6,88,4,5,
9,2500,PL,,,,,6,6,5,5,
9,2523,PL,,,,,6,5,6,6,
9,2583,PL,,,,,2,6,7,4,
9,2611,PL,,,,,77,5,5,5,
9,2642,PL,,,,,4,88,4,5,
9,2727,PL,,,,,66,9,10,8,
9,2769,PL,,,,,2,3,4,8,
9,2789,PL,,,,,6,10,10,7,
9,2828,PL,,,,,6,5,6,5,
9,2834,PL,,,,,9,8,5,5,
9,2843,PL,,,,,2,5,8,5,
9,2852,PL,,,,,66,7,6,7,
9,2858,PL,,,,,6,6,5,5,
9,2863,PL,,,,,66,0,5,1,
9,2879,PL,,,,,4,8,7,7,
9,2951,PL,,,,,4,1,1,2,
9,2965,PL,,,,,66,1,4,5,
9,2969,PL,,,,,66,88,88,88,
9,3054,PL,,,,,66,5,5,5,
9,3075,PL,,,,,6,10,10,10,
9,3119,PL,,,,,66,8,8,8,
9,3128,PL,,,,,4,6,4,5,
9,3176,PL,,,,,6,5,2,5,
9,3237,PL,,,,,66,5,5,5,
9,3249,PL,,,,,77,88,3,88,
9,3280,PL,,,,,66,3,88,4,
9,3388,PL,,,,,6,6,7,6,
9,3391,PL,,,,,66,7,6,4,
9,3420,PL,,,,,6,10,10,10,
9,3530,PL,,,,,9,6,5,5,
9,3532,PL,,,,,6,8,3,10,
9,3535,PL,,,,,6,7,9,5,
9,3554,PL,,,,,3,2,3,2,
9,3573,PL,,,,,66,5,5,4,
9,3593,PL,,,,,66,5,5,5,
9,3603,PL,,,,,6,5,5,6,
9,3686,PL,,,,,3,3,4,3,
9,3757,PL,,,,,6,6,7,7,
9,3781,PL,,,,,5,5,9,6,
9,3790,PL,,,,,6,7,5,5,
9,3797,PL,,,,,2,5,5,5,
9,3857,PL,,,,,77,4,3,2,
9,3889,PL,,,,,4,4,4,5,
9,3963,PL,,,,,66,8,5,88,
9,3971,PL,,,,,6,5,5,3,
9,3974,PL,,,,,5,7,1,5,
9,3980,PL,,,,,66,0,1,88,
9,4040,PL,,,,,4,10,8,5,
9,4089,PL,,,,,66,5,4,4,
9,4128,PL,,,,,6,5,5,5,
9,4143,PL,,,,,88,7,88,8,
9,4174,PL,,,,,4,6,8,5,
9,4227,PL,,,,,5,4,3,4,
9,4253,PL,,,,,66,5,88,9,
9,4259,PL,,,,,66,6,8,8,
9,4264,PL,,,,,4,8,7,9,
9,4272,PL,,,,,6,7,8,8,
9,4321,PL,,,,,4,8,8,8,
9,4325,PL,,,,,66,5,5,5,
9,4372,PL,,,,,66,10,8,7,
9,4385,PL,,,,,66,2,2,2,
9,4411,PL,,,,,4,8,7,8,
9,4444,PL,,,,,4,6,5,8,
9,4504,PL,,,,,66,6,6,4,
9,4539,PL,,,,,66,7,8,9,
9,4731,PL,,,,,4,8,8,8,
9,4817,PL,,,,,6,10,10,10,
9,4856,PL,,,,,66,10,9,9,
9,4870,PL,,,,,88,2,2,2,
9,4941,PL,,,,,66,10,7,7,
9,4971,PL,,,,,2,4,4,88,
9,5009,PL,,,,,6,5,6,6,
9,5045,PL,,,,,4,8,8,5,
9,5053,PL,,,,,66,88,5,88,
9,5054,PL,,,,,66,9,3,10,
9,5065,PL,,,,,6,5,6,5,
9,5115,PL,,,,,5,7,2,7,
9,5141,PL,,,,,4,7,7,6,
9,5161,PL,,,,,66,5,5,6,
9,5286,PL,,,,,6,4,6,3,
9,5314,PL,,,,,66,8,7,8,
9,5376,PL,,,,,6,8,7,88,
9,5392,PL,,,,,6,8,8,5,
9,5415,PL,,,,,1,5,5,5,
9,5432,PL,,,,,66,5,0,88,
9,5492,PL,,,,,6,7,1,7,
9,5507,PL,,,,,4,10,10,10,
9,5513,PL,,,,,88,5,9,7,
9,5532,PL,,,,,6,7,0,8,
9,5604,PL,,,,,5,10,8,10,
9,5609,PL,,,,,66,5,8,4,
9,5619,PL,,,,,77,88,6,5,
9,5625,PL,,,,,4,88,5,88,
9,5627,PL,,,,,66,5,6,5,
9,5663,PL,,,,,88,2,6,5,
9,5675,PL,,,,,66,4,6,6,
9,5714,PL,,,,,88,6,4,7,
9,5765,PL,,,,,66,6,88,7,
9,5813,PL,,,,,4,8,8,7,
9,5819,PL,,,,,66,4,0,0,
9,5882,PL,,,,,77,88,88,88,
9,5894,PL,,,,,4,8,5,3,
9,5915,PL,,,,,6,4,3,4,
9,5921,PL,,,,,6,8,7,7,
9,5973,PL,,,,,6,6,6,6,
9,5992,PL,,,,,4,3,5,4,
9,6010,PL,,,,,6,2,1,2,
9,6052,PL,,,,,88,3,4,5,
9,6074,PL,,,,,66,6,6,6,
9,6126,PL,,,,,66,6,7,6,
9,6129,PL,,,,,6,8,9,9,
9,6165,PL,,,,,66,88,88,88,
9,6219,PL,,,,,66,10,8,9,
9,6266,PL,,,,,6,3,5,3,
9,6296,PL,,,,,88,6,77,7,
9,6298,PL,,,,,6,4,8,7,
9,6310,PL,,,,,4,5,5,9,
9,6334,PL,,,,,6,10,10,10,
9,6379,PL,,,,,88,7,7,6,
9,6407,PL,,,,,66,5,7,3,
9,6424,PL,,,,,66,5,5,5,
9,6471,PL,,,,,4,5,6,4,
9,6484,PL,,,,,3,7,5,7,
9,6505,PL,,,,,66,5,5,6,
9,6519,PL,,,,,6,5,3,3,
9,6530,PL,,,,,6,3,5,5,
9,6531,PL,,,,,4,5,5,5,
9,6557,PL,,,,,66,0,0,0,
9,6561,PL,,,,,6,5,5,5,
9,6563,PL,,,,,2,5,2,4,
9,6593,PL,,,,,4,5,5,6,
9,6604,PL,,,,,6,10,10,6,
9,6612,PL,,,,,6,88,88,6,
9,6669,PL,,,,,6,0,0,0,
9,6674,PL,,,,,6,4,3,5,
9,6676,PL,,,,,6,6,6,5,
9,6683,PL,,,,,3,5,5,3,
9,6750,PL,,,,,4,10,0,10,
9,6754,PL,,,,,66,5,4,5,
9,6765,PL,,,,,4,10,10,10,
9,6795,PL,,,,,66,6,5,6,
9,6807,PL,,,,,4,8,7,8,
9,6813,PL,,,,,6,2,1,2,
9,6830,PL,,,,,4,6,7,6,
9,6854,PL,,,,,66,88,88,88,
9,6875,PL,,,,,6,6,0,6,
9,6977,PL,,,,,2,5,5,5,
9,6993,PL,,,,,4,5,6,5,
9,7013,PL,,,,,66,8,6,7,
9,7042,PL,,,,,88,5,5,5,
9,7154,PL,,,,,66,1,88,88,
9,7217,PL,,,,,6,2,5,4,
9,7284,PL,,,,,66,0,0,1,
9,7306,PL,,,,,8,88,5,88,
9,7339,PL,,,,,77,7,8,7,
9,7354,PL,,,,,66,2,5,3,
9,7358,PL,,,,,4,9,9,9,
9,7422,PL,,,,,6,6,6,6,
9,7451,PL,,,,,66,7,6,88,
9,7453,PL,,,,,2,3,5,4,
9,7487,PL,,,,,6,10,8,7,
9,7502,PL,,,,,66,8,10,5,
9,7608,PL,,,,,66,6,88,88,
9,7621,PL,,,,,66,4,4,4,
9,7643,PL,,,,,66,5,7,6,
9,7645,PL,,,,,88,9,6,4,
9,7649,PL,,,,,6,0,0,0,
9,7671,PL,,,,,66,7,10,6,
9,7675,PL,,,,,66,2,4,3,
9,7684,PL,,,,,88,5,5,5,
9,7688,PL,,,,,2,5,3,4,
9,7689,PL,,,,,66,7,8,88,
9,7761,PL,,,,,66,88,88,7,
9,7811,PL,,,,,4,0,5,0,
9,7855,PL,,,,,4,5,6,5,
9,7970,PL,,,,,4,88,7,5,
9,7988,PL,,,,,66,6,6,5,
9,8005,PL,,,,,66,88,88,88,
9,8015,PL,,,,,66,88,7,88,
9,8040,PL,,,,,66,88,88,88,
9,8073,PL,,,,,3,5,5,5,
9,8095,PL,,,,,1,2,5,5,
9,8103,PL,,,,,4,6,8,7,
9,8128,PL,,,,,4,6,6,88,
9,8198,PL,,,,,6,8,5,8,
9,8201,PL,,,,,4,5,7,5,
9,8206,PL,,,,,2,7,9,3,
9,8225,PL,,,,,6,7,7,6,
9,8266,PL,,,,,66,7,8,88,
9,8285,PL,,,,,88,3,5,2,
9,8304,PL,,,,,4,9,8,7,
9,8317,PL,,,,,88,8,7,8,
9,8350,PL,,,,,2,8,10,5,
9,8361,PL,,,,,4,8,9,9,
9,8414,PL,,,,,77,1,1,1,
9,8416,PL,,,,,66,4,4,5,
9,8490,PL,,,,,8,10,5,5,
9,8497,PL,,,,,4,8,10,10,
9,8513,PL,,,,,77,5,5,5,
9,8578,PL,,,,,66,88,88,88,
9,8582,PL,,,,,66,0,2,3,
9,8623,PL,,,,,6,8,10,4,
9,8669,PL,,,,,77,7,88,88,
9,8690,PL,,,,,66,5,5,5,
9,8695,PL,,,,,66,5,5,5,
9,8697,PL,,,,,6,4,88,4,
9,8715,PL,,,,,66,88,2,2,
9,8744,PL,,,,,88,5,5,5,
9,8783,PL,,,,,4,7,7,7,
9,8816,PL,,,,,6,2,2,5,
9,8881,PL,,,,,6,5,5,5,
9,8890,PL,,,,,3,9,9,8,
9,8993,PL,,,,,4,7,7,7,
9,8997,PL,,,,,6,5,5,5,
9,9059,PL,,,,,4,4,4,88,
9,9074,PL,,,,,6,4,5,5,
9,9117,PL,,,,,66,3,2,2,
9,9137,PL,,,,,6,88,3,4,
9,9153,PL,,,,,6,88,2,2,
9,9165,PL,,,,,4,5,5,6,
9,9176,PL,,,,,6,8,5,7,
9,9213,PL,,,,,7,9,10,5,
9,9260,PL,,,,,66,5,5,88,
9,9303,PL,,,,,6,9,10,9,
9,9364,PL,,,,,6,4,2,7,
9,9433,PL,,,,,6,6,5,4,
9,9436,PL,,,,,88,7,8,8,
9,9444,PL,,,,,66,2,4,2,
9,9456,PL,,,,,66,6,7,5,
9,9466,PL,,,,,6,7,8,8,
9,9498,PL,,,,,4,3,5,5,
9,9523,PL,,,,,4,3,5,5,
9,9565,PL,,,,,66,7,6,5,
9,9647,PL,,,,,66,5,6,5,
9,9734,PL,,,,,66,4,5,4,
9,9784,PL,,,,,6,6,7,7,
9,9862,PL,,,,,4,6,6,5,
9,9902,PL,,,,,66,6,6,4,
9,9909,PL,,,,,66,8,6,6,
9,9928,PL,,,,,8,10,10,10,
9,9936,PL,,,,,66,7,5,5,
9,10030,PL,,,,,66,5,5,6,
9,10094,PL,,,,,66,9,6,5,
9,10200,PL,,,,,66,6,8,8,
9,10238,PL,,,,,66,5,6,8,
9,10370,PL,,,,,66,6,6,6,
9,10377,PL,,,,,2,8,7,8,
9,10458,PL,,,,,66,2,2,3,
9,10524,PL,,,,,66,8,8,8,
9,10525,PL,,,,,66,7,8,9,
9,10550,PL,,,,,4,10,10,8,
9,10551,PL,,,,,6,6,2,7,
9,10557,PL,,,,,6,3,2,3,
9,10598,PL,,,,,6,88,6,5,
9,10621,PL,,,,,77,88,88,8,
9,10681,PL,,,,,6,2,2,1,
9,10783,PL,,,,,6,7,6,7,
9,10793,PL,,,,,66,5,4,5,
9,10918,PL,,,,,66,0,5,4,
9,10928,PL,,,,,6,5,5,5,
9,10990,PL,,,,,6,6,6,10,
9,11011,PL,,,,,4,10,7,6,
9,11055,PL,,,,,1,5,5,5,
9,11125,PL,,,,,66,5,5,5,
9,11159,PL,,,,,88,4,7,4,
9,11194,PL,,,,,4,5,3,5,
9,11292,PL,,,,,66,3,5,5,
9,11304,PL,,,,,6,5,5,5,
9,11307,PL,,,,,4,6,6,6,
9,11342,PL,,,,,66,8,6,8,
9,11361,PL,,,,,66,6,7,7,
9,11364,PL,,,,,4,10,10,10,
9,11400,PL,,,,,4,6,6,7,
9,11426,PL,,,,,66,8,8,8,
9,11452,PL,,,,,4,5,5,5,
9,11490,PL,,,,,6,0,0,3,
9,11506,PL,,,,,4,7,7,7,
9,11530,PL,,,,,6,5,5,5,
9,11548,PL,,,,,6,5,5,5,
9,11616,PL,,,,,4,7,6,5,
9,11729,PL,,,,,6,1,2,3,
9,11756,PL,,,,,7,7,8,8,
9,11778,PL,,,,,4,7,7,7,
9,11779,PL,,,,,66,6,6,6,
9,11836,PL,,,,,6,8,88,7,
9,11860,PL,,,,,4,5,5,5,
9,11865,PL,,,,,5,6,9,6,
9,11866,PL,,,,,66,4,3,3,
9,11896,PL,,,,,6,7,7,8,
9,11916,PL,,,,,66,6,6,5,
9,11919,PL,,,,,66,4,1,1,
9,11943,PL,,,,,77,5,5,5,
9,11946,PL,,,,,88,5,3,8,
9,11982,PL,,,,,66,7,6,6,
9,11988,PL,,,,,6,6,88,1,
9,12023,PL,,,,,66,5,5,5,
9,12071,PL,,,,,5,5,5,5,
9,12239,PL,,,,,77,7,6,7,
9,12290,PL,,,,,4,6,5,5,
9,12296,PL,,,,,88,2,5,5,
9,12297,PL,,,,,66,1,4,2,
9,12349,PL,,,,,6,8,3,3,
9,12369,PL,,,,,1,8,8,5,
9,12377,PL,,,,,66,88,88,88,
9,12432,PL,,,,,88,0,0,3,
9,12469,PL,,,,,4,5,88,5,
9,12479,PL,,,,,66,4,3,8,
9,12513,PL,,,,,4,7,8,7,
9,12553,PL,,,,,66,7,7,7,
9,12609,PL,,,,,66,88,88,88,
9,12629,PL,,,,,66,9,9,8,
9,12634,PL,,,,,3,7,9,9,
9,12675,PL,,,,,4,2,3,3,
9,12752,PL,,,,,5,2,2,2,
9,12753,PL,,,,,66,8,8,10,
9,12754,PL,,,,,66,5,5,5,
9,12828,PL,,,,,4,8,6,5,
