cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pspwght,pweight,lrscale,prtvtehu,ipcrtiv,imprich,ipeqopt,ipshabt,impsafe,impdiff,ipfrule,ipudrst,ipmodst,ipgdtim,impfree,iphlppl,ipsuces,ipstrgv,ipadvnt,ipbhprp,iprspot,iplylfr,impenv,imptrad,impfun
HU,ESS1-8e01,1.0,12.12.2018,204400,ESS8e02_1,8,2.1,3032,0.886422690270077,0.523469567298889,0.520820136,5,3,3,4,4,4,3,4,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4
HU,ESS1-8e01,1.0,12.12.2018,204401,ESS8e02_1,8,2.1,3034,0.886422690270077,0.523469567298889,0.520820136,5,66,3,3,2,3,4,4,5,4,4,3,3,4,4,5,4,4,5,4,3,3,4
HU,ESS1-8e01,1.0,12.12.2018,204402,ESS8e02_1,8,2.1,3035,0.886422690270077,0.446127623319626,0.520820136,4,3,3,4,4,4,5,5,5,5,4,4,3,4,4,4,5,5,4,4,3,2,2
HU,ESS1-8e01,1.0,12.12.2018,204403,ESS8e02_1,8,2.1,3036,0.886422690270077,0.446127623319626,0.520820136,3,4,3,2,2,2,1,2,3,4,3,4,3,2,2,3,4,4,3,3,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,204404,ESS8e02_1,8,2.1,3037,0.886422690270077,0.963184237480164,0.520820136,6,1,3,3,4,4,3,4,4,4,4,4,5,5,4,5,5,4,4,5,4,5,5
HU,ESS1-8e01,1.0,12.12.2018,204405,ESS8e02_1,8,2.1,3039,0.886422690270077,0.500718832015991,0.520820136,3,4,4,4,4,4,5,5,3,3,4,5,4,2,1,2,3,4,4,3,3,4,3
HU,ESS1-8e01,1.0,12.12.2018,204406,ESS8e02_1,8,2.1,3040,0.886422690270077,0.500718832015991,0.520820136,6,1,1,6,1,5,1,1,6,1,1,3,1,1,2,6,1,1,6,1,1,2,1
HU,ESS1-8e01,1.0,12.12.2018,204407,ESS8e02_1,8,2.1,3041,0.886422690270077,1.00215625762939,0.520820136,6,66,2,2,3,3,4,4,3,5,5,2,2,2,2,2,1,4,4,3,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,204408,ESS8e02_1,8,2.1,3043,0.886422690270077,1.17398500442505,0.520820136,7,66,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,204409,ESS8e02_1,8,2.1,3044,0.886422690270077,1.17398500442505,0.520820136,6,1,1,1,2,2,2,2,2,2,2,2,3,3,2,3,2,3,3,2,2,3,2
HU,ESS1-8e01,1.0,12.12.2018,204410,ESS8e02_1,8,2.1,3045,0.886422690270077,0.791941404342651,0.520820136,7,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,204411,ESS8e02_1,8,2.1,3046,0.886422690270077,1.05270457267761,0.520820136,6,1,2,1,2,3,2,3,2,3,2,2,1,2,2,1,2,2,2,1,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,204412,ESS8e02_1,8,2.1,3047,0.886422690270077,0.70762175321579,0.520820136,7,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
HU,ESS1-8e01,1.0,12.12.2018,204413,ESS8e02_1,8,2.1,3050,0.886422690270077,0.500718832015991,0.520820136,4,66,3,2,2,2,3,2,2,3,2,2,2,3,3,2,3,2,3,2,2,3,3
HU,ESS1-8e01,1.0,12.12.2018,204414,ESS8e02_1,8,2.1,3051,0.886422690270077,0.782177209854126,0.520820136,7,1,1,1,1,1,1,1,2,2,2,2,3,2,2,2,3,3,2,2,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,204415,ESS8e02_1,8,2.1,3053,0.886422690270077,0.70762175321579,0.520820136,6,1,3,3,3,2,3,3,3,3,3,3,3,2,2,2,3,3,2,3,2,3,2
HU,ESS1-8e01,1.0,12.12.2018,204416,ESS8e02_1,8,2.1,3056,0.881106774275248,0.879045307636261,0.520820136,6,1,4,5,4,4,5,4,3,4,3,2,3,4,5,4,3,4,3,4,2,1,2
HU,ESS1-8e01,1.0,12.12.2018,204417,ESS8e02_1,8,2.1,3060,0.881106774275248,0.76599258184433,0.520820136,7,1,2,1,2,3,4,3,2,3,2,2,3,4,3,4,3,2,3,2,4,3,2
HU,ESS1-8e01,1.0,12.12.2018,204418,ESS8e02_1,8,2.1,3061,0.881106774275248,0.879045307636261,0.520820136,7,66,4,3,2,3,4,3,4,4,4,3,3,4,4,3,4,2,4,3,3,2,3
HU,ESS1-8e01,1.0,12.12.2018,204419,ESS8e02_1,8,2.1,3062,0.881106774275248,0.650281429290771,0.520820136,7,77,2,3,4,3,2,3,4,3,3,2,4,3,4,3,2,3,4,3,4,3,2
HU,ESS1-8e01,1.0,12.12.2018,204420,ESS8e02_1,8,2.1,3063,0.881106774275248,0.879045307636261,0.520820136,7,1,4,3,4,3,2,3,2,4,4,4,4,4,3,4,3,5,4,4,3,4,4
HU,ESS1-8e01,1.0,12.12.2018,204421,ESS8e02_1,8,2.1,3064,0.881106774275248,1.78575813770294,0.520820136,5,66,3,3,3,3,3,3,3,3,3,4,3,2,4,3,4,2,3,4,3,2,2
HU,ESS1-8e01,1.0,12.12.2018,204422,ESS8e02_1,8,2.1,3066,0.881106774275248,1.78575813770294,0.520820136,6,77,2,1,2,3,2,3,3,3,2,2,3,3,2,2,3,3,4,3,2,3,2
HU,ESS1-8e01,1.0,12.12.2018,204423,ESS8e02_1,8,2.1,3067,0.881106774275248,0.983791351318359,0.520820136,6,66,2,3,4,3,2,3,2,2,3,2,3,3,2,2,3,4,3,4,3,2,2
HU,ESS1-8e01,1.0,12.12.2018,204424,ESS8e02_1,8,2.1,3069,0.881106774275248,1.19651830196381,0.520820136,6,77,2,3,4,3,2,3,3,4,2,2,4,3,2,3,5,4,3,2,3,2,1
HU,ESS1-8e01,1.0,12.12.2018,204425,ESS8e02_1,8,2.1,3070,0.881106774275248,1.38079369068146,0.520820136,77,66,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
HU,ESS1-8e01,1.0,12.12.2018,204426,ESS8e02_1,8,2.1,3074,0.881106774275248,0.5542032122612,0.520820136,7,77,3,2,3,3,4,3,3,3,3,2,3,2,4,3,4,3,2,3,4,3,2
HU,ESS1-8e01,1.0,12.12.2018,204427,ESS8e02_1,8,2.1,3076,0.881106774275248,0.622019231319427,0.520820136,4,66,6,3,3,3,3,3,3,3,6,1,1,3,3,6,1,4,1,1,1,4,1
HU,ESS1-8e01,1.0,12.12.2018,204428,ESS8e02_1,8,2.1,3079,0.881106774275248,0.879045307636261,0.520820136,77,66,2,3,4,3,4,3,2,3,4,2,3,3,2,4,4,3,3,2,3,4,3
HU,ESS1-8e01,1.0,12.12.2018,204429,ESS8e02_1,8,2.1,3081,0.881106774275248,1.19651830196381,0.520820136,2,4,2,3,4,3,3,2,3,4,3,2,4,3,3,4,3,2,3,3,2,3,4
HU,ESS1-8e01,1.0,12.12.2018,204430,ESS8e02_1,8,2.1,3083,0.881106774275248,0.650281429290771,0.520820136,6,77,2,3,3,2,3,2,3,2,2,2,3,2,3,2,3,3,2,3,2,3,3
HU,ESS1-8e01,1.0,12.12.2018,204431,ESS8e02_1,8,2.1,3084,1.17704588257474,1.75513863563538,0.520820136,10,1,2,5,3,3,2,2,4,3,4,3,3,3,3,1,5,2,4,1,2,1,3
HU,ESS1-8e01,1.0,12.12.2018,204432,ESS8e02_1,8,2.1,3086,1.17704588257474,1.0251327753067,0.520820136,77,66,2,6,3,4,2,3,5,5,5,5,2,4,5,2,6,4,5,4,3,3,3
HU,ESS1-8e01,1.0,12.12.2018,204433,ESS8e02_1,8,2.1,3087,1.17704588257474,1.0251327753067,0.520820136,10,1,3,5,3,2,2,2,2,5,3,5,3,4,4,2,6,3,5,3,2,1,3
HU,ESS1-8e01,1.0,12.12.2018,204434,ESS8e02_1,8,2.1,3088,1.17704588257474,2.27564764022827,0.520820136,77,66,1,4,5,2,4,2,5,5,4,3,1,4,2,2,4,4,5,3,2,2,3
HU,ESS1-8e01,1.0,12.12.2018,204435,ESS8e02_1,8,2.1,3090,1.17704588257474,2.0517361164093,0.520820136,88,66,3,4,2,3,3,2,3,3,4,3,3,4,3,3,4,5,5,4,2,3,2
HU,ESS1-8e01,1.0,12.12.2018,204436,ESS8e02_1,8,2.1,3092,1.17704588257474,0.913366377353668,0.520820136,10,1,3,6,2,4,2,3,3,2,3,5,2,3,3,1,3,3,5,2,2,3,3
HU,ESS1-8e01,1.0,12.12.2018,204437,ESS8e02_1,8,2.1,3100,0.884831342019128,1.61381304264069,0.520820136,7,77,2,3,2,2,2,3,3,3,3,3,2,2,2,2,3,3,2,1,1,2,2
HU,ESS1-8e01,1.0,12.12.2018,204438,ESS8e02_1,8,2.1,3103,0.884831342019128,1.45502233505249,0.520820136,88,66,3,1,2,4,2,2,4,4,4,1,1,5,5,2,1,3,3,5,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,204439,ESS8e02_1,8,2.1,3119,0.911339649805285,1.18426012992859,0.520820136,88,66,2,3,2,1,2,1,2,2,2,3,2,2,2,2,2,2,2,1,2,2,1
HU,ESS1-8e01,1.0,12.12.2018,204440,ESS8e02_1,8,2.1,3121,0.911339649805285,1.28197467327118,0.520820136,5,77,1,5,1,1,1,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,204441,ESS8e02_1,8,2.1,3122,0.911339649805285,0.667134404182434,0.520820136,10,1,2,5,1,1,1,1,2,1,2,1,1,2,2,1,2,2,2,1,1,2,1
HU,ESS1-8e01,1.0,12.12.2018,204442,ESS8e02_1,8,2.1,3123,0.911339649805285,0.78279048204422,0.520820136,9,66,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,204443,ESS8e02_1,8,2.1,3125,0.911339649805285,0.92208069562912,0.520820136,7,77,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,204444,ESS8e02_1,8,2.1,3127,0.899069510965899,0.77225124835968,0.520820136,5,66,4,4,4,3,3,3,4,4,4,3,4,4,4,4,3,3,4,4,3,4,4
HU,ESS1-8e01,1.0,12.12.2018,204445,ESS8e02_1,8,2.1,3133,0.899069510965899,0.658152163028717,0.520820136,5,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
HU,ESS1-8e01,1.0,12.12.2018,204446,ESS8e02_1,8,2.1,3136,0.899069510965899,0.658152163028717,0.520820136,1,5,4,3,4,4,5,4,4,5,4,4,4,3,4,4,4,4,4,3,4,4,4
HU,ESS1-8e01,1.0,12.12.2018,204447,ESS8e02_1,8,2.1,3144,0.899069510965899,0.909665763378143,0.520820136,5,66,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
HU,ESS1-8e01,1.0,12.12.2018,204448,ESS8e02_1,8,2.1,3145,0.899069510965899,1.16831588745117,0.520820136,6,1,4,4,4,4,3,4,4,4,4,4,3,3,4,4,3,3,4,4,4,4,3
HU,ESS1-8e01,1.0,12.12.2018,204449,ESS8e02_1,8,2.1,3146,0.899069510965899,0.658152163028717,0.520820136,2,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
HU,ESS1-8e01,1.0,12.12.2018,204450,ESS8e02_1,8,2.1,3151,1.10471021342324,1.90618932247162,0.520820136,5,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
HU,ESS1-8e01,1.0,12.12.2018,204451,ESS8e02_1,8,2.1,3153,1.10471021342324,0.624024212360382,0.520820136,5,88,3,3,2,3,2,2,3,4,3,3,2,2,3,2,4,3,3,2,2,2,3
HU,ESS1-8e01,1.0,12.12.2018,204452,ESS8e02_1,8,2.1,3154,1.10471021342324,1.90618932247162,0.520820136,5,88,2,1,9,2,1,1,2,3,1,9,9,9,9,9,9,4,5,1,1,2,1
HU,ESS1-8e01,1.0,12.12.2018,204453,ESS8e02_1,8,2.1,3155,1.10471021342324,0.652377545833588,0.520820136,5,66,2,5,3,5,2,2,5,2,2,3,2,5,5,4,2,2,5,2,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,204454,ESS8e02_1,8,2.1,3156,1.10471021342324,0.881878554821014,0.520820136,7,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,9,5,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,204455,ESS8e02_1,8,2.1,3158,1.10471021342324,0.624024212360382,0.520820136,5,66,2,4,5,2,1,1,2,1,6,1,2,1,4,1,6,2,3,1,1,6,3
HU,ESS1-8e01,1.0,12.12.2018,204456,ESS8e02_1,8,2.1,3159,1.10471021342324,0.555989563465118,0.520820136,5,1,2,5,1,3,2,3,3,3,2,3,4,3,3,2,5,2,3,2,2,2,3
HU,ESS1-8e01,1.0,12.12.2018,204457,ESS8e02_1,8,2.1,3162,1.10471021342324,0.768461287021637,0.520820136,5,88,2,2,1,2,1,2,5,5,1,2,2,2,3,3,3,2,2,2,2,3,1
HU,ESS1-8e01,1.0,12.12.2018,204458,ESS8e02_1,8,2.1,3163,0.845441301359002,0.746015548706055,0.520820136,5,66,2,3,3,3,2,3,4,2,1,2,2,1,3,2,3,2,2,2,2,3,3
HU,ESS1-8e01,1.0,12.12.2018,204459,ESS8e02_1,8,2.1,3164,0.845441301359002,0.477569401264191,0.520820136,1,4,1,2,2,2,1,3,2,2,2,1,1,1,3,2,3,2,2,3,2,3,2
HU,ESS1-8e01,1.0,12.12.2018,204460,ESS8e02_1,8,2.1,3165,0.845441301359002,0.755328178405762,0.520820136,5,66,2,3,2,3,2,2,3,2,3,3,3,2,2,3,3,3,2,2,3,4,3
HU,ESS1-8e01,1.0,12.12.2018,204461,ESS8e02_1,8,2.1,3169,0.893269289727081,0.621378481388092,0.520820136,5,66,3,4,3,2,2,3,5,4,3,2,2,2,3,3,5,2,2,2,2,2,1
HU,ESS1-8e01,1.0,12.12.2018,204462,ESS8e02_1,8,2.1,3171,0.867647116920388,0.657182395458221,0.520820136,5,4,5,5,4,4,5,5,5,4,4,4,4,5,5,4,5,5,1,2,2,3,3
HU,ESS1-8e01,1.0,12.12.2018,204463,ESS8e02_1,8,2.1,3173,0.867647116920388,0.486156672239304,0.520820136,7,1,2,2,3,3,2,2,3,2,1,3,4,4,4,4,3,2,2,3,4,3,3
HU,ESS1-8e01,1.0,12.12.2018,204464,ESS8e02_1,8,2.1,3174,0.867647116920388,0.726423561573029,0.520820136,8,1,2,2,3,3,2,2,3,3,3,2,2,2,2,3,3,3,2,2,3,3,3
HU,ESS1-8e01,1.0,12.12.2018,204465,ESS8e02_1,8,2.1,3178,0.90563727884463,0.666409075260162,0.520820136,4,66,1,4,1,2,1,1,5,4,1,1,2,3,3,1,3,2,4,2,1,4,1
HU,ESS1-8e01,1.0,12.12.2018,204466,ESS8e02_1,8,2.1,3179,0.90563727884463,0.842083692550659,0.520820136,1,4,3,5,2,4,2,4,2,4,2,3,1,1,3,1,6,3,3,1,1,1,2
HU,ESS1-8e01,1.0,12.12.2018,204467,ESS8e02_1,8,2.1,3187,0.863601526369892,0.54125839471817,0.520820136,5,77,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
HU,ESS1-8e01,1.0,12.12.2018,204468,ESS8e02_1,8,2.1,3188,1.10471021342324,1.48393762111664,0.520820136,5,1,2,2,3,1,1,3,3,3,5,1,1,3,1,1,4,1,1,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,204469,ESS8e02_1,8,2.1,3189,1.10471021342324,1.48393762111664,0.520820136,10,66,1,1,1,4,1,1,1,5,1,1,1,5,1,2,1,1,1,1,2,1,1
HU,ESS1-8e01,1.0,12.12.2018,204470,ESS8e02_1,8,2.1,3191,1.10471021342324,0.881878554821014,0.520820136,3,4,3,5,2,2,3,4,6,3,1,2,2,2,4,2,6,3,6,2,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,204471,ESS8e02_1,8,2.1,3194,1.10471021342324,0.624024212360382,0.520820136,5,4,2,3,2,2,5,2,2,5,2,2,2,2,3,2,5,2,3,2,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,204472,ESS8e02_1,8,2.1,3197,1.10471021342324,0.555989563465118,0.520820136,5,77,2,5,2,1,2,2,1,4,1,5,1,2,3,1,5,2,5,6,1,2,2
HU,ESS1-8e01,1.0,12.12.2018,204473,ESS8e02_1,8,2.1,3199,1.10471021342324,1.90618932247162,0.520820136,5,77,1,3,4,4,1,3,4,3,3,4,1,3,4,2,1,3,2,2,2,3,3
HU,ESS1-8e01,1.0,12.12.2018,204474,ESS8e02_1,8,2.1,3200,1.10471021342324,0.974793434143066,0.520820136,5,77,2,3,2,3,1,1,5,2,1,1,2,1,3,1,4,2,4,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,204475,ESS8e02_1,8,2.1,3202,0.826382009876345,0.75242805480957,0.520820136,88,66,3,3,1,2,1,3,4,2,3,2,2,2,3,1,3,2,2,1,1,1,2
HU,ESS1-8e01,1.0,12.12.2018,204476,ESS8e02_1,8,2.1,3203,0.826382009876345,0.7197265625,0.520820136,2,77,5,5,2,4,1,5,5,3,3,2,1,2,4,1,5,4,4,2,2,3,1
HU,ESS1-8e01,1.0,12.12.2018,204477,ESS8e02_1,8,2.1,3204,0.826382009876345,1.13832581043243,0.520820136,88,66,2,3,2,2,1,3,5,2,3,1,2,2,2,2,3,2,2,2,2,3,2
HU,ESS1-8e01,1.0,12.12.2018,204478,ESS8e02_1,8,2.1,3205,0.826382009876345,1.01712620258331,0.520820136,88,66,4,4,1,2,1,2,4,2,2,2,2,1,4,1,4,2,2,2,1,1,3
HU,ESS1-8e01,1.0,12.12.2018,204479,ESS8e02_1,8,2.1,3210,0.894428058703253,0.714012444019318,0.520820136,5,1,2,3,3,2,2,3,2,3,2,2,3,3,2,3,2,3,9,3,3,3,2
HU,ESS1-8e01,1.0,12.12.2018,204480,ESS8e02_1,8,2.1,3211,0.894428058703253,1.20146882534027,0.520820136,5,1,2,2,2,2,2,2,2,3,2,2,3,3,2,2,1,2,2,2,3,2,3
HU,ESS1-8e01,1.0,12.12.2018,204481,ESS8e02_1,8,2.1,3213,0.894428058703253,0.450156718492508,0.520820136,7,66,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,1,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,204482,ESS8e02_1,8,2.1,3214,0.894428058703253,0.971882879734039,0.520820136,7,1,2,3,3,3,3,2,3,2,3,2,2,3,3,2,3,3,2,3,3,3,2
HU,ESS1-8e01,1.0,12.12.2018,204483,ESS8e02_1,8,2.1,3218,0.953054319881277,1.36579239368439,0.520820136,10,88,2,5,2,5,2,2,4,2,2,1,1,2,5,1,2,3,3,2,1,1,2
HU,ESS1-8e01,1.0,12.12.2018,204484,ESS8e02_1,8,2.1,3219,0.953054319881277,0.840972721576691,0.520820136,5,2,2,1,4,1,2,2,6,2,3,1,1,3,1,1,2,1,2,2,1,3,2
HU,ESS1-8e01,1.0,12.12.2018,204485,ESS8e02_1,8,2.1,3222,0.85425169988213,0.777803838253021,0.520820136,7,1,2,5,2,3,1,4,4,4,1,2,2,2,3,2,6,2,6,1,2,4,2
HU,ESS1-8e01,1.0,12.12.2018,204486,ESS8e02_1,8,2.1,3227,0.869595004887688,1.45686411857605,0.520820136,5,77,2,1,3,3,3,2,1,2,2,2,1,3,4,2,1,2,3,3,1,2,3
HU,ESS1-8e01,1.0,12.12.2018,204487,ESS8e02_1,8,2.1,3229,0.869595004887688,0.674790382385254,0.520820136,6,66,2,1,3,3,3,5,5,3,3,1,1,1,1,2,3,2,2,2,3,3,3
HU,ESS1-8e01,1.0,12.12.2018,204488,ESS8e02_1,8,2.1,3235,0.869595004887688,0.674790382385254,0.520820136,6,66,1,1,5,5,5,3,4,2,3,4,3,2,2,2,1,3,3,2,1,2,2
HU,ESS1-8e01,1.0,12.12.2018,204489,ESS8e02_1,8,2.1,3239,1.10471021342324,0.652377545833588,0.520820136,10,1,1,2,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,204490,ESS8e02_1,8,2.1,3240,1.10471021342324,0.624024212360382,0.520820136,10,1,3,2,1,2,1,3,2,2,1,2,1,1,3,1,3,1,1,1,1,2,3
HU,ESS1-8e01,1.0,12.12.2018,204491,ESS8e02_1,8,2.1,3242,1.10471021342324,1.79151427745819,0.520820136,88,1,3,3,1,2,2,3,2,2,2,2,3,2,1,1,2,2,2,1,1,2,2
HU,ESS1-8e01,1.0,12.12.2018,204492,ESS8e02_1,8,2.1,3245,1.10471021342324,0.624024212360382,0.520820136,9,1,2,2,1,1,1,2,3,1,2,1,2,1,2,1,3,2,2,1,1,1,2
HU,ESS1-8e01,1.0,12.12.2018,204493,ESS8e02_1,8,2.1,3248,1.10471021342324,0.986962378025055,0.520820136,10,1,1,2,2,1,1,2,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,204494,ESS8e02_1,8,2.1,3250,1.10471021342324,0.555989563465118,0.520820136,2,4,2,4,4,3,4,5,6,4,5,2,2,3,2,4,4,5,4,2,4,5,1
HU,ESS1-8e01,1.0,12.12.2018,204495,ESS8e02_1,8,2.1,3252,0.885737499954416,1.15099132061005,0.520820136,3,1,2,4,4,3,4,5,6,4,5,2,2,3,2,4,4,5,4,2,4,5,1
HU,ESS1-8e01,1.0,12.12.2018,204496,ESS8e02_1,8,2.1,3253,0.885737499954416,1.13680028915405,0.520820136,5,66,4,2,4,3,2,4,6,5,6,2,3,4,2,5,2,5,5,4,3,6,3
HU,ESS1-8e01,1.0,12.12.2018,204497,ESS8e02_1,8,2.1,3254,0.885737499954416,0.961357176303864,0.520820136,4,77,2,6,4,3,2,2,4,2,2,3,2,2,4,2,4,2,4,2,2,4,3
HU,ESS1-8e01,1.0,12.12.2018,204498,ESS8e02_1,8,2.1,3255,0.885737499954416,1.15099132061005,0.520820136,5,77,3,4,5,5,2,3,6,4,5,4,4,4,5,5,5,4,6,1,2,3,4
HU,ESS1-8e01,1.0,12.12.2018,204499,ESS8e02_1,8,2.1,3259,0.851224955985561,0.775047540664673,0.520820136,7,1,3,5,2,2,2,4,3,3,2,3,2,3,4,2,6,2,4,2,2,2,3
HU,ESS1-8e01,1.0,12.12.2018,204500,ESS8e02_1,8,2.1,3266,1.08025646351784,2.08095836639404,0.520820136,77,77,1,2,2,2,1,2,3,3,3,2,2,3,1,2,4,2,2,2,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,204501,ESS8e02_1,8,2.1,3270,1.08025646351784,0.887553572654724,0.520820136,77,77,2,5,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,1,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,204502,ESS8e02_1,8,2.1,3271,1.08025646351784,0.887553572654724,0.520820136,77,77,3,3,2,2,2,3,3,3,2,2,2,2,2,2,4,2,2,1,2,2,3
HU,ESS1-8e01,1.0,12.12.2018,204503,ESS8e02_1,8,2.1,3272,1.08025646351784,0.887553572654724,0.520820136,77,66,2,5,9,3,9,3,9,9,1,9,2,9,9,2,5,2,9,9,9,2,9
HU,ESS1-8e01,1.0,12.12.2018,204504,ESS8e02_1,8,2.1,3274,1.08025646351784,2.71118545532227,0.520820136,77,77,2,4,3,2,2,4,3,3,2,4,3,2,3,2,5,2,2,2,2,3,3
HU,ESS1-8e01,1.0,12.12.2018,204505,ESS8e02_1,8,2.1,3276,1.08025646351784,1.51958858966827,0.520820136,77,77,2,4,2,2,2,3,3,2,3,3,2,2,2,9,4,4,4,2,2,2,4
HU,ESS1-8e01,1.0,12.12.2018,204506,ESS8e02_1,8,2.1,3277,1.08025646351784,0.887553572654724,0.520820136,77,77,2,3,3,2,2,2,2,2,2,2,2,2,2,2,4,2,2,1,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,204507,ESS8e02_1,8,2.1,3281,0.939628868409283,1.29432141780853,0.520820136,6,66,3,3,2,2,3,3,4,3,3,3,3,4,4,3,4,3,4,5,4,4,4
HU,ESS1-8e01,1.0,12.12.2018,204508,ESS8e02_1,8,2.1,3282,0.939628868409283,0.855540573596954,0.520820136,3,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
HU,ESS1-8e01,1.0,12.12.2018,204509,ESS8e02_1,8,2.1,3285,0.89181422867842,1.0354984998703,0.520820136,8,1,1,3,1,9,1,1,1,1,2,3,2,2,3,2,4,2,2,2,2,1,2
HU,ESS1-8e01,1.0,12.12.2018,204510,ESS8e02_1,8,2.1,3286,0.89181422867842,1.0354984998703,0.520820136,88,1,3,3,2,2,2,2,3,2,2,2,2,2,3,2,3,2,3,2,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,204511,ESS8e02_1,8,2.1,3292,0.89181422867842,0.73272693157196,0.520820136,77,77,3,5,2,2,2,2,4,2,3,3,2,2,3,2,5,3,5,2,2,3,2
HU,ESS1-8e01,1.0,12.12.2018,204512,ESS8e02_1,8,2.1,3296,0.89181422867842,0.766019344329834,0.520820136,5,77,2,4,2,5,3,3,3,2,3,3,2,2,3,2,3,2,5,2,3,3,2
HU,ESS1-8e01,1.0,12.12.2018,204513,ESS8e02_1,8,2.1,3308,1.18120589001566,0.869185090065002,0.520820136,3,1,4,3,6,2,1,2,2,3,2,3,1,1,2,2,6,2,3,2,2,2,3
HU,ESS1-8e01,1.0,12.12.2018,204514,ESS8e02_1,8,2.1,3309,1.18120589001566,1.42346239089966,0.520820136,0,4,1,5,2,2,1,1,3,1,2,2,2,1,3,3,5,5,5,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,204515,ESS8e02_1,8,2.1,3316,1.18120589001566,1.17495715618134,0.520820136,6,88,4,3,3,3,2,2,2,2,2,5,3,3,3,4,5,2,4,2,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,204516,ESS8e02_1,8,2.1,3320,1.10471021342324,0.624024212360382,0.520820136,77,77,4,5,1,1,1,2,3,1,1,2,2,1,5,1,5,1,2,1,1,5,1
HU,ESS1-8e01,1.0,12.12.2018,204517,ESS8e02_1,8,2.1,3321,1.10471021342324,1.48393762111664,0.520820136,88,66,2,3,2,2,2,2,2,3,3,2,2,2,2,2,2,2,3,2,2,3,2
HU,ESS1-8e01,1.0,12.12.2018,204518,ESS8e02_1,8,2.1,3323,1.10471021342324,0.555989563465118,0.520820136,8,66,3,3,1,2,1,5,3,1,2,4,2,1,2,1,6,1,3,1,1,1,5
HU,ESS1-8e01,1.0,12.12.2018,204519,ESS8e02_1,8,2.1,3326,1.10471021342324,1.3852447271347,0.520820136,77,77,1,4,1,2,2,2,3,2,3,3,2,1,3,3,2,3,3,3,1,4,3
HU,ESS1-8e01,1.0,12.12.2018,204520,ESS8e02_1,8,2.1,3327,1.10471021342324,0.555989563465118,0.520820136,8,1,1,5,2,2,2,2,2,4,2,3,3,1,3,1,4,3,2,2,2,1,4
HU,ESS1-8e01,1.0,12.12.2018,204521,ESS8e02_1,8,2.1,3328,1.10471021342324,1.20037508010864,0.520820136,7,1,3,6,1,1,1,2,6,6,1,2,1,1,2,1,6,1,1,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,204522,ESS8e02_1,8,2.1,3333,1.10471021342324,0.986962378025055,0.520820136,5,66,1,3,1,1,1,1,5,1,1,4,1,1,1,1,4,1,1,1,1,1,1
